vendorid,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,ratecodeid,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,payment_type,trip_type
2,2015-02-15T18:55:43.000,2015-02-15T19:12:16.000,N,1,-73.891265869140625,40.861896514892578,-73.926239013671875,40.818355560302734,1,4.08,14.5,0,0.5,0,0,0.3,15.3,2,1
2,2015-02-05T20:23:20.000,2015-02-05T20:30:11.000,N,1,-73.885887145996094,40.747360229492187,-73.864273071289062,40.742561340332031,1,1.26,6.5,0.5,0.5,0,0,0.3,7.8,2,1
2,2015-01-08T15:15:13.000,2015-01-08T15:21:12.000,N,1,-73.979103088378906,40.693267822265625,-73.978012084960938,40.685375213623047,1,0.62,5.5,0,0.5,0,0,0.3,6.3,2,1
1,2015-02-26T18:41:48.000,2015-02-26T18:49:54.000,N,1,-73.951774597167969,40.810474395751953,-73.968391418457031,40.799667358398437,1,1.6,8,1,0.5,1,0,0.3,10.8,1,1
2,2015-02-24T09:45:16.000,2015-02-24T10:10:39.000,N,1,-73.988983154296875,40.675308227539062,-73.955215454101563,40.694828033447266,1,3.26,16.5,0,0.5,4.32,0,0.3,21.62,1,1
2,2015-02-13T10:46:55.000,2015-02-13T10:57:31.000,N,1,-73.938369750976563,40.846660614013672,-73.9410400390625,40.822437286376953,1,2.13,10,0,0.5,0,0,0.3,10.8,2,1
1,2015-02-21T10:31:08.000,2015-02-21T10:33:50.000,N,1,-73.951553344726563,40.809642791748047,-73.952812194824219,40.802944183349609,1,0.6,4.5,0,0.5,0,0,0.3,5.3,2,1
2,2015-02-15T01:33:36.000,2015-02-15T01:38:09.000,N,1,-73.935501098632813,40.706756591796875,-73.922828674316406,40.699554443359375,1,1.01,5.5,0.5,0.5,0,0,0.3,6.8,2,1
2,2015-02-23T21:12:07.000,2015-02-23T21:17:02.000,N,1,-73.987236022949219,40.693775177001953,-73.969009399414063,40.693798065185547,5,1.23,6,0.5,0.5,1.82,0,0.3,9.12,1,1
2,2015-02-20T13:41:33.000,2015-02-20T13:43:39.000,N,1,-73.94281005859375,40.794197082519531,-73.938003540039062,40.793773651123047,1,0.33,3.5,0,0.5,1.29,0,0.3,5.59,1,1
2,2015-02-04T13:18:39.000,2015-02-04T13:30:27.000,N,1,-73.890548706054688,40.7470703125,-73.914039611816406,40.773502349853516,4,2.98,12.5,0,0.5,0,0,0.3,13.3,2,1
2,2015-02-23T08:21:02.000,2015-02-23T08:27:48.000,N,1,-73.938758850097656,40.804931640625,-73.940101623535156,40.813747406005859,1,0.83,6,0,0.5,1.36,0,0.3,8.16,1,1
2,2015-02-10T18:22:09.000,2015-02-10T18:44:26.000,N,1,-73.952980041503906,40.723930358886719,-74.000862121582031,40.725963592529297,1,4.58,18,1,0.5,3.96,0,0.3,23.76,1,1
2,2015-02-09T19:22:06.000,2015-02-09T19:26:47.000,N,1,-73.947250366210937,40.830940246582031,-73.949607849121094,40.822589874267578,1,0.72,5.5,1,0.5,1.4,0,0.3,8.7,1,1
2,2015-02-06T19:18:28.000,2015-02-06T19:36:06.000,N,1,-73.996040344238281,40.690753936767578,-73.976531982421875,40.682205200195313,1,1.26,11.5,1,0.5,1,0,0.3,14.3,1,1
2,2015-02-15T03:35:57.000,2015-02-15T03:54:39.000,N,1,-73.951240539550781,40.723899841308594,-73.986541748046875,40.732952117919922,1,4.06,16,0.5,0.5,0,0,0.3,17.3,2,1
2,2015-02-24T09:58:03.000,2015-02-24T10:11:03.000,N,1,-73.878517150878906,40.737236022949219,-73.911613464355469,40.775241851806641,1,3.97,14,0,0.5,0,0,0.3,14.8,1,1
2,2015-02-23T15:56:59.000,2015-02-23T16:07:37.000,N,1,-73.942214965820313,40.786754608154297,-73.936996459960938,40.810073852539062,1,2.01,9.5,0,0.5,0,0,0.3,10.3,2,1
2,2015-01-03T14:46:37.000,2015-01-03T14:48:53.000,N,1,-73.918846130371094,40.742954254150391,-73.915145874023438,40.746227264404297,1,0.44,4,0,0.5,0,0,0.3,4.8,2,1
2,2015-02-25T20:11:22.000,2015-02-25T20:23:30.000,N,1,-73.952796936035156,40.675048828125,-73.988670349121094,40.689380645751953,1,2.35,11,0.5,0.5,1.5,0,0.3,13.8,1,1
2,2015-02-19T18:04:45.000,2015-02-19T18:46:00.000,N,1,-73.963111877441406,40.809150695800781,-73.980667114257813,40.759227752685547,1,4.84,27,1,0.5,7.2,0,0.3,36,1,1
2,2015-01-07T19:55:57.000,2015-01-07T20:11:02.000,N,1,-73.909515380859375,40.874362945556641,-73.9046630859375,40.872615814208984,1,2.67,10.5,1,0.5,0,0,0.3,12.3,2,1
1,2015-02-04T21:21:05.000,2015-02-04T21:26:10.000,N,1,-73.954879760742187,40.670841217041016,-73.950927734375,40.662956237792969,1,0.9,5.5,0.5,0.5,2,0,0.3,8.8,1,1
1,2015-01-17T01:13:23.000,2015-01-17T01:36:29.000,N,1,-73.987449645996094,40.68707275390625,-73.924667358398438,40.762950897216797,1,10.7,31.5,0.5,0.5,0,0,0.3,32.8,2,1
2,2015-01-07T21:07:29.000,2015-01-07T21:13:47.000,N,1,-73.953842163085937,40.806537628173828,-73.937995910644531,40.828296661376953,1,1.57,7.5,0.5,0.5,0,0,0.3,8.8,2,1
2,2015-02-27T20:25:12.000,2015-02-27T20:31:08.000,N,1,-73.911529541015625,40.843673706054688,-73.904365539550781,40.853355407714844,1,1.11,6,0.5,0.5,2.19,0,0.3,9.49,1,1
2,2015-02-22T23:34:27.000,2015-02-23T00:02:12.000,N,1,-73.958396911621094,40.717216491699219,-73.897308349609375,40.69879150390625,1,5.15,20.5,0.5,0.5,0,0,0.3,21.8,2,1
2,2015-02-14T21:52:43.000,2015-02-14T21:56:50.000,N,1,-73.855186462402344,40.751949310302734,-73.862823486328125,40.749336242675781,1,0.55,4.5,0.5,0.5,0,0,0.3,5.8,2,1
1,2015-02-06T01:54:00.000,2015-02-06T01:56:33.000,N,1,-73.88458251953125,40.747596740722656,-73.890617370605469,40.74798583984375,1,0.4,4,0.5,0.5,1,0,0.3,6.3,1,1
1,2015-02-28T01:28:52.000,2015-02-28T01:55:09.000,N,1,-73.86273193359375,40.749683380126953,-73.9569091796875,40.72186279296875,2,7.4,25.5,0.5,0.5,0,0,0.3,26.8,2,1
1,2015-02-14T00:05:53.000,2015-02-14T00:23:29.000,N,1,-73.98126220703125,40.689582824707031,-73.968742370605469,40.673606872558594,1,1.8,12,0.5,0.5,0,0,0.3,13.3,2,1
1,2015-01-09T17:13:22.000,2015-01-09T17:26:39.000,N,1,-73.978973388671875,40.66998291015625,-73.990165710449219,40.6842041015625,2,1.8,9.5,1,0.5,2.25,0,0.3,13.55,1,1
2,2015-02-26T07:57:47.000,2015-02-26T08:05:28.000,N,1,-73.958412170410156,40.669506072998047,-73.947494506835938,40.655536651611328,1,1.5,7.5,0,0.5,1.66,0,0.3,9.96,1,1
2,2015-02-05T20:26:27.000,2015-02-05T20:35:22.000,N,1,-73.963638305664063,40.80816650390625,-73.946754455566406,40.819667816162109,1,1.62,8.5,0.5,0.5,0,0,0.3,9.8,1,1
2,2015-01-12T16:19:23.000,2015-01-12T16:22:50.000,N,1,-73.963447570800781,40.802787780761719,-73.9678955078125,40.792186737060547,1,0.88,5,1,0.5,1.5,0,0.3,8.3,1,1
1,2015-02-24T09:07:22.000,2015-02-24T09:11:48.000,N,1,-73.950187683105469,40.656402587890625,-73.942520141601563,40.659702301025391,1,0.6,5,0,0.5,0,0,0.3,5.8,2,1
2,2015-02-25T20:36:06.000,2015-02-25T20:51:17.000,N,1,-73.830429077148437,40.759544372558594,-73.760955810546875,40.741561889648438,1,6.09,18.5,0.5,0.5,3.96,0,0.3,23.76,1,1
2,2015-02-24T14:57:19.000,2015-02-24T15:06:37.000,N,1,-73.955513000488281,40.804347991943359,-73.970283508300781,40.793148040771484,2,1.24,7,0,0.5,0,0,0.3,7.8,2,1
2,2015-02-12T18:22:37.000,2015-02-12T18:31:02.000,N,1,-73.807449340820312,40.7001953125,-73.80133056640625,40.692821502685547,1,0.63,7,1,0.5,0,0,0.3,8.8,2,1
2,2015-02-21T21:30:10.000,2015-02-21T21:37:48.000,N,1,-73.880233764648437,40.748146057128906,-73.865455627441406,40.753040313720703,1,0.94,6.5,0.5,0.5,0,0,0.3,7.8,2,1
1,2015-02-28T16:30:49.000,2015-02-28T16:57:26.000,N,1,-73.942726135253906,40.790534973144531,-73.942306518554687,40.75579833984375,2,5,21.5,0,0.5,0,0,0.3,22.3,2,1
2,2015-02-02T23:10:31.000,2015-02-02T23:20:31.000,N,5,-73.921356201171875,40.691303253173828,-73.913108825683594,40.667545318603516,1,1.98,12,0,0,0,0,0,12,2,2
2,2015-02-09T00:59:06.000,2015-02-09T01:07:25.000,N,1,-73.891372680664062,40.746891021728516,-73.923126220703125,40.743888854980469,5,1.64,8,0.5,0.5,0,0,0.3,9.3,2,1
2,2015-02-18T13:32:26.000,2015-02-18T13:32:56.000,N,1,-73.937278747558594,40.758220672607422,-73.937278747558594,40.758228302001953,1,0,0,0,0,0,0,0.3,0,1,1
2,2015-02-06T17:59:11.000,2015-02-06T18:13:29.000,N,1,-73.892127990722656,40.746723175048828,-73.865684509277344,40.77093505859375,1,4.08,14.5,1,0.5,3.1,0,0.3,19.4,1,1
1,2015-02-19T19:20:41.000,2015-02-19T19:33:31.000,N,1,-73.926834106445312,40.810890197753906,-73.950302124023437,40.809902191162109,1,1.6,10,1,0.5,0,0,0.3,11.8,2,1
2,2015-02-01T19:28:31.000,2015-02-01T19:43:55.000,N,1,-73.925155639648438,40.706607818603516,-73.906906127929687,40.701278686523438,1,2.73,12,0,0.5,0,0,0.3,12.8,2,1
2,2015-02-05T21:28:54.000,2015-02-05T21:33:02.000,N,1,-73.990341186523438,40.703464508056641,-73.994071960449219,40.695388793945313,1,0.84,5,0.5,0.5,2,0,0.3,8.3,1,1
2,2015-02-07T20:20:27.000,2015-02-07T20:31:01.000,N,1,-73.937934875488281,40.814685821533203,-73.948356628417969,40.801490783691406,2,1.41,9,0.5,0.5,2.06,0,0.3,12.36,1,1
1,2015-02-07T13:13:21.000,2015-02-07T13:22:09.000,N,1,-73.909721374511719,40.691459655761719,-73.921783447265625,40.677898406982422,1,1.4,8,0,0.5,0,0,0.3,8.8,2,1
2,2015-02-14T01:07:53.000,2015-02-14T01:24:44.000,N,1,-73.950531005859375,40.811107635498047,-73.992591857910156,40.763507843017578,1,5.56,19,0.5,0.5,4.06,0,0.3,24.36,1,1
2,2015-01-18T18:40:35.000,2015-01-18T18:49:52.000,N,1,-73.912055969238281,40.775173187255859,-73.933006286621094,40.752716064453125,1,1.96,8.5,0,0.5,0,0,0.3,9.3,2,1
1,2015-02-15T00:01:43.000,2015-02-15T00:07:31.000,N,1,-73.929595947265625,40.812961578369141,-73.942741394042969,40.821575164794922,1,1.2,6,0.5,0.5,0,0,0.3,7.3,2,1
2,2015-02-27T16:31:54.000,2015-02-27T16:51:41.000,N,1,-73.87994384765625,40.879798889160156,-73.908439636230469,40.876262664794922,1,2.13,13.5,1,0.5,0,0,0.3,15.3,2,1
2,2015-01-23T21:45:12.000,2015-01-23T22:01:29.000,N,1,-73.974998474121094,40.687171936035156,-73.931404113769531,40.69482421875,1,2.75,11.5,0.5,0.5,0,0,0,14.8,2,1
1,2015-01-14T12:37:07.000,2015-01-14T12:42:39.000,N,1,-73.935104370117188,40.795963287353516,-73.949943542480469,40.802230834960938,1,0.9,6,0,0.5,2,0,0.3,8.8,1,1
2,2015-02-28T21:55:24.000,2015-02-28T21:59:42.000,N,1,-73.936607360839844,40.820667266845703,-73.950942993164063,40.824977874755859,1,0.78,5,0.5,0.5,0,0,0.3,6.3,2,1
2,2015-02-06T12:55:25.000,2015-02-06T12:59:35.000,N,1,-73.946388244628906,40.789112091064453,-73.937393188476563,40.796810150146484,2,0.85,5,0,0.5,0,0,0.3,5.8,2,1
2,2015-02-28T15:12:46.000,2015-02-28T15:25:47.000,N,1,-73.920974731445313,40.86773681640625,-73.889533996582031,40.877296447753906,1,2.53,11,0,0.5,0,0,0.3,11.8,2,1
2,2015-02-15T03:41:44.000,2015-02-15T03:56:37.000,N,1,-73.954719543457031,40.718585968017578,-73.976432800292969,40.644157409667969,2,8.44,24,0.5,0.5,6.32,0,0.3,31.62,1,1
2,2015-02-27T22:14:11.000,2015-02-27T22:27:41.000,N,1,-73.966049194335937,40.804859161376953,-73.948699951171875,40.835620880126953,1,2.63,12,0.5,0.5,0,0,0.3,13.3,2,1
2,2015-02-19T15:31:30.000,2015-02-19T15:35:57.000,N,1,-73.940086364746094,40.815235137939453,-73.936515808105469,40.8255615234375,1,1.05,5.5,0,0.5,0,0,0.3,6.3,2,1
2,2015-01-31T13:34:42.000,2015-01-31T13:42:55.000,N,1,-73.927619934082031,40.763057708740234,-73.911811828613281,40.775264739990234,1,1.92,8,0,0.5,1.76,0,0.3,10.56,1,1
1,2015-02-27T18:25:15.000,2015-02-27T18:32:53.000,N,1,-73.950843811035156,40.7435302734375,-73.951080322265625,40.724201202392578,1,1.5,7.5,1,0.5,1.85,0,0.3,11.15,1,1
2,2015-02-24T11:58:17.000,2015-02-24T12:03:11.000,N,1,-73.939437866210937,40.825950622558594,-73.94091796875,40.832347869873047,1,0.9,5.5,0,0.5,0,0,0.3,6.3,2,1
1,2015-01-18T22:50:18.000,2015-01-18T23:07:48.000,N,1,-73.974678039550781,40.650890350341797,-73.953071594238281,40.690559387207031,2,4.4,16,0.5,0.5,0,0,0.3,17.3,2,1
2,2015-02-06T21:49:07.000,2015-02-06T21:53:54.000,N,1,-73.916885375976563,40.816493988037109,-73.908210754394531,40.822853088378906,1,0.81,5.5,0.5,0.5,0,0,0.3,6.8,1,1
2,2015-02-28T17:09:40.000,2015-02-28T17:17:11.000,N,1,-73.93878173828125,40.805027008056641,-73.955474853515625,40.812797546386719,1,0.92,6.5,0,0.5,0,0,0.3,7.3,2,1
2,2015-02-13T20:30:29.000,2015-02-13T20:59:47.000,N,1,-73.9866943359375,40.702369689941406,-73.981254577636719,40.720821380615234,1,5.2,23.5,0.5,0.5,2,0,0.3,26.8,1,1
1,2015-02-19T23:06:27.000,2015-02-19T23:24:54.000,N,1,-73.956039428710937,40.731529235839844,-73.989181518554688,40.731643676757813,1,5.1,18,0.5,0.5,0,0,0.3,19.3,2,1
2,2015-02-19T00:48:49.000,2015-02-19T00:52:11.000,N,1,-73.954841613769531,40.720535278320313,-73.954696655273437,40.732883453369141,1,0.97,5,0.5,0.5,0.7,0,0.3,7,1,1
2,2015-02-07T17:35:41.000,2015-02-07T17:43:11.000,N,1,-73.910476684570313,40.752849578857422,-73.923789978027344,40.745700836181641,1,1.28,6.5,0,0.5,0,0,0.3,7.3,1,1
1,2015-01-24T10:02:41.000,2015-01-24T10:22:26.000,N,1,-73.921432495117187,40.766613006591797,-73.985603332519531,40.738307952880859,1,5.4,18,0,0.5,3.75,0,0.3,22.55,1,1
2,2015-02-17T19:30:10.000,2015-02-17T19:36:05.000,N,1,-73.868873596191406,40.734016418457031,-73.857551574707031,40.739437103271484,1,0.79,5.5,1,0.5,0,0,0.3,7.3,2,1
2,2015-02-20T15:47:33.000,2015-02-20T16:11:57.000,N,1,-73.918289184570313,40.770088195800781,-73.980903625488281,40.737640380859375,1,4.96,19.5,0,0.5,5.13,5.33,0.3,30.76,1,1
2,2015-01-11T09:45:33.000,2015-01-11T09:48:25.000,N,1,-73.917778015136719,40.770004272460938,-73.908653259277344,40.771354675292969,2,0.5,4,0,0.5,0,0,0.3,4.8,2,1
2,2015-02-18T01:50:55.000,2015-02-18T01:58:59.000,N,1,-73.89031982421875,40.747341156005859,-73.882759094238281,40.758007049560547,1,1.14,7,0.5,0.5,0,0,0.3,8.3,2,1
2,2015-02-18T17:17:58.000,2015-02-18T17:34:33.000,N,1,-73.990821838378906,40.692081451416016,-73.981422424316406,40.671028137207031,1,2.1,12,1,0.5,0,0,0.3,13.8,1,1
2,2015-02-27T18:03:26.000,2015-02-27T18:13:11.000,N,1,-73.951004028320312,40.810501098632812,-73.937896728515625,40.826919555664063,1,1.86,9,1,0.5,0,0,0.3,10.8,2,1
2,2015-02-06T09:31:44.000,2015-02-06T09:31:46.000,N,5,-73.899978637695312,40.862369537353516,-73.89996337890625,40.862350463867188,1,0,8,0,0,0,0,0,8,2,2
2,2015-02-15T21:24:18.000,2015-02-15T21:32:12.000,N,1,-73.890838623046875,40.746963500976563,-73.866790771484375,40.734821319580078,5,1.64,8,0.5,0.5,0,0,0.3,9.3,2,1
1,2015-02-11T09:50:41.000,2015-02-11T10:11:28.000,N,1,-73.951408386230469,40.791110992431641,-73.949081420898437,40.834251403808594,1,4.9,18.5,0,0.5,3.85,0,0.3,23.15,1,1
2,2015-02-15T18:00:47.000,2015-02-15T18:07:16.000,N,1,-73.861625671386719,40.750076293945312,-73.876808166503906,40.7442626953125,1,0.99,6,0,0.5,0,0,0.3,6.8,2,1
2,2015-02-12T23:05:03.000,2015-02-12T23:09:28.000,N,1,-73.939384460449219,40.810325622558594,-73.951194763183594,40.810020446777344,1,0.94,5,0.5,0.5,0,0,0.3,6.3,2,1
2,2015-02-12T19:53:42.000,2015-02-12T19:58:25.000,N,1,-73.952812194824219,40.810600280761719,-73.9625244140625,40.811569213867188,1,0.77,5,1,0.5,1.36,0,0.3,8.16,1,1
2,2015-02-15T03:57:59.000,2015-02-15T04:01:45.000,N,1,-73.925239562988281,40.76495361328125,-73.919639587402344,40.772602081298828,1,0.67,4.5,0.5,0.5,0,0,0.3,5.8,2,1
2,2015-02-13T13:54:45.000,2015-02-13T13:57:36.000,N,1,-73.951156616210937,40.786041259765625,-73.951522827148438,40.790958404541016,2,0.43,4,0,0.5,0,0,0.3,4.8,2,1
1,2015-02-01T02:08:57.000,2015-02-01T02:18:20.000,N,1,-73.962181091308594,40.715740203857422,-73.946517944335938,40.722259521484375,1,1.5,8,0.5,0.5,2.75,0,0.3,12.05,1,1
1,2015-01-03T11:31:02.000,2015-01-03T11:38:01.000,N,1,-73.975944519042969,40.683979034423828,-73.987220764160156,40.683403015136719,1,0.9,6.5,0,0.5,0,0,0.3,7.3,1,1
2,2015-02-13T20:14:49.000,2015-02-13T20:27:19.000,N,1,-73.938941955566406,40.80511474609375,-73.971542358398438,40.797122955322266,1,2.52,10.5,0.5,0.5,0,0,0.3,11.8,2,1
2,2015-02-19T00:30:19.000,2015-02-19T00:43:30.000,N,1,-73.957969665527344,40.670513153076172,-73.920097351074219,40.660091400146484,1,2.74,11.5,0.5,0.5,0,0,0.3,12.8,2,1
2,2015-02-23T19:36:35.000,2015-02-23T19:50:50.000,N,1,-73.989639282226563,40.6925048828125,-73.988922119140625,40.726070404052734,1,3.13,13.5,1,0.5,1,0,0.3,16.3,1,1
2,2015-01-24T12:15:30.000,2015-01-24T12:22:56.000,N,1,-73.94677734375,40.749427795410156,-73.942192077636719,40.755702972412109,1,1.23,7,0,0.5,0,0,0.3,7.8,2,1
2,2015-02-17T21:15:42.000,2015-02-17T21:21:28.000,N,1,-73.96075439453125,40.691883087158203,-73.963737487792969,40.701618194580078,1,0.74,5.5,0.5,0.5,1.36,0,0.3,8.16,1,1
2,2015-02-06T16:56:29.000,2015-02-06T17:01:16.000,N,1,-73.851341247558594,40.834091186523438,-73.857460021972656,40.833675384521484,1,0.36,-5,-1,-0.5,0,0,0.3,-6.8,3,1
1,2015-02-08T12:13:24.000,2015-02-08T12:19:02.000,N,1,-73.939193725585938,40.805362701416016,-73.955253601074219,40.785129547119141,2,1.7,7,0,0.5,0,0,0.3,7.8,2,1
2,2015-02-24T23:31:21.000,2015-02-24T23:57:28.000,N,1,-73.96331787109375,40.716773986816406,-73.9248046875,40.695220947265625,1,4.73,19.5,0.5,0.5,6.24,0,0.3,27.04,1,1
2,2015-02-14T18:51:39.000,2015-02-14T18:55:26.000,N,1,-73.945655822753906,40.812725067138672,-73.952949523925781,40.810173034667969,1,0.65,5,0,0.5,0,0,0.3,5.8,2,1
2,2015-02-24T18:33:06.000,2015-02-24T18:48:21.000,N,1,-73.918098449707031,40.770275115966797,-73.87646484375,40.768058776855469,2,3.12,13,1,0.5,0,0,0.3,14.8,2,1
